SOC_gkg,latitude,longitude,elevation,slope,landcover,rainfall,lst,ndvi,twi,smi,soil_ph,soil_texture
8.589823071,-12.03761328,-47.06643613,368,0.14151625,30,16157.94621,33.43439408,0.43956816,17.51318412,0.870594797,5.6,6
8.629266974,-11.03091272,-46.63432976,608,1.17328,30,16295.27717,34.83675886,0.39428017,14.43357036,0.880997052,5.6,6
8.657263758,-11.86041846,-50.34663959,193,0.05525254,30,17399.85007,32.40215204,0.40433842,15.44517127,0.862937985,5.4,6
8.662776511,-10.65253897,-50.45215501,180,0.05513457,30,18790.72315,32.91357328,0.4477283,15.24450057,0.86673153,5.3,4
8.6817137,-10.20102996,-48.53366363,314,0.42266226,30,17856.18022,35.4202637,0.34853038,14.83903547,0.885325288,5.1,6
8.7067644,-9.436587056,-47.4648427,274,0.93603253,30,17990.97734,34.44698251,0.38547072,14.83903547,0.878105826,5.6,6
8.736378047,-9.591530592,-48.01542464,298,0.53924215,30,18050.73596,34.61019296,0.4562712,16.09179843,0.879316465,5.4,6
8.748417124,-10.67216015,-49.92428177,181,0.055136412,30,19064.47682,32.98492445,0.4449043,20.23644374,0.867260788,5.5,6
8.755232115,-11.72121218,-50.36047041,193,0.039467808,30,17780.9062,32.9592893,0.39326173,15.61222535,0.867070635,5.4,6
8.766168612,-10.03217108,-50.15576088,172,0.03864545,30,18736.96937,31.54422902,0.5940995,17.61162419,0.85657421,5.3,6
8.789613586,-10.67935552,-50.46568879,181,0.055136412,30,18657.59817,32.91357328,0.4477283,16.71083764,0.86673153,5.2,4
8.804818126,-11.67123432,-48.58763146,247,0.69807917,30,18030.50574,35.642435,0.39362094,18.1035218,0.886973277,5.4,6
8.806825027,-10.5020715,-50.40673543,179,0.23517898,30,18430.50922,34.4290379,0.43444052,14.65671391,0.877972719,5.3,4
8.821564251,-10.61518744,-49.75527626,180,0.31290925,30,19100.65843,28.59618677,0.34159136,16.09179843,0.834706658,5.5,6
8.85753034,-12.42688007,-49.2589053,232,0.3377417,30,16805.57332,33.96589619,0.48127508,18.90520915,0.874537295,5.3,6
8.902802233,-11.51007938,-50.47730468,189,0.055216573,30,17471.67611,34.92806882,0.3682192,17.91481045,0.881674357,5.2,6
8.985596958,-8.16052287,-47.36009965,293,0.4782955,30,18838.04712,30.48549732,0.3443084,17.95255078,0.848720907,5.3,6
8.999761799,-12.96983718,-49.37791885,261,0.4411236,30,16719.43538,34.28889908,0.4354408,14.65671391,0.876933218,5.4,6
9.026062468,-11.6926505,-48.50892744,258,0.40213105,30,18132.64823,35.99620007,0.336316,17.01756791,0.889597383,5.3,6
9.057246985,-12.14276163,-50.26347401,197,0.03864545,30,17372.05426,34.53879432,0.39382055,17.29577124,0.878786854,5.4,4
9.138518965,-9.226300771,-47.06906926,307,0.3680207,30,18049.51841,30.91246499,0.42524233,16.04300827,0.851888004,5.4,6
9.183287898,-9.674130438,-48.36520448,211,1.4629529,30,19106.35999,30.74783036,0.450395,24.53055636,0.850666802,5.3,6
9.202094942,-10.43212201,-50.24446939,176,0.07858941,30,18315.76358,32.53374581,0.4442262,14.99318615,0.863914102,5.4,4
9.208294788,-12.46590622,-47.03689244,380,0.4446552,30,15891.87474,35.61623018,0.3804249,15.34986109,0.886778899,5.6,6
9.22609337,-11.30484733,-50.62573694,188,0.03864545,30,17174.95264,35.2664528,0.34309837,14.65671391,0.884184372,5.4,4
9.241017111,-11.20334466,-48.7097938,247,0.6006976,30,17992.1154,35.80479095,0.40074092,19.3769969,0.888177577,5.3,6
9.252811821,-11.16691919,-48.65032735,247,0.11036606,30,18067.33402,32.94732623,0.40875727,15.12671754,0.866981897,5.5,6
9.253080721,-9.981588157,-48.01538484,348,0.7613646,30,18673.26325,31.8655229,0.5030804,17.30995587,0.858957457,5.2,6
9.2717013,-10.16562172,-46.93310903,272,0.89929605,30,17283.28932,39.17666768,0.3570097,17.67224881,0.913188986,5.7,6
9.281862608,-9.744328565,-48.23353412,355,1.6036139,30,18402.85368,33.90949886,0.44647127,14.83903547,0.874118959,5.4,6
9.282565783,-11.49710003,-50.2056838,195,0.055215906,30,17161.96302,33.10968218,0.43094227,18.06455583,0.868186197,5.4,6
9.332694544,-11.66529091,-50.19993981,193,0.07729086,30,17288.76081,31.74931022,0.46097675,14.43357036,0.858095431,5.4,4
9.339521717,-12.26984937,-49.34068644,271,0.64915127,30,17152.31808,35.67509608,0.44396943,14.83903547,0.887215546,5.2,6
9.340859546,-12.2956617,-48.67197103,263,0.3973959,30,17150.64657,34.79408244,0.3177334,16.73615545,0.880680493,5.5,6
9.37370684,-10.18647428,-50.25092635,174,0.039264794,30,18946.57338,35.46982499,0.4015256,14.65671391,0.885692916,5.5,4
9.387809442,-9.881121057,-47.11431379,277,0.6581139,30,17287.17277,37.22156024,0.37421665,17.32394212,0.898686679,5.5,6
9.39577248,-9.809946323,-47.11367825,284,0.7559534,30,17232.00932,35.00326526,0.3879661,15.34986109,0.882232138,5.6,6
9.459948413,-12.66808977,-49.08610259,308,0.49355435,30,16713.77893,34.69222544,0.46366435,14.83903547,0.879924953,5.4,6
9.461760462,-11.85759943,-50.46636188,197,0.039488904,30,17465.42604,32.02958786,0.3853905,15.24450057,0.860174433,5.3,4
9.464278967,-11.29389374,-46.90511634,521,2.0574708,30,17165.11304,37.13269172,0.38820094,17.93007792,0.898027483,5.8,6
9.466912809,-10.39882117,-48.00270972,400,2.2671335,30,18020.36378,28.977296,0.567985,17.23693074,0.837533594,5.2,6
9.47512106,-12.08909443,-49.65284632,214,1.1917417,30,16450.77696,38.19227792,0.35347906,18.59635208,0.905887125,5.2,6
9.477547576,-11.49770654,-46.76611997,639,0.5641496,30,17794.60818,35.79966392,0.3771337,16.4812632,0.888139547,5.6,6
9.478012026,-11.89159667,-46.95087709,402,0.45330673,30,16383.72224,34.88021654,0.39800116,14.65671391,0.881319406,5.8,6
9.4813387,-12.86432198,-49.98053416,316,1.0380236,30,18159.38554,35.53818539,0.45546353,15.12671754,0.88619999,5.2,6
9.485882298,-10.57456418,-47.51671302,341,0.9927825,30,17611.16662,32.97675918,0.4851264,14.65671391,0.867200221,5.4,6
9.532385992,-12.93156741,-49.84471179,323,0.93867695,30,17755.31646,35.42709974,0.41468212,15.24450057,0.885375995,5.2,6
9.55002553,-11.53109874,-46.80195607,578,0.5839877,30,17211.17496,35.91929462,0.38071927,15.24450057,0.889026926,5.4,6
9.587249785,-12.3708247,-49.69163067,232,0.45857015,30,17281.80889,36.39635255,0.41801468,16.9390963,0.892565575,5.3,6
9.626776404,-9.286804692,-47.5575659,270,0.03864545,30,18410.80613,30.03346418,0.42189947,21.31395444,0.845367882,5.5,6
9.677038331,-11.11392497,-46.6763482,725,1.044121,30,16713.80166,35.80991798,0.25311306,15.34986109,0.888215608,5.7,6
9.686774649,-11.48350446,-47.59677399,374,0.74369144,30,17131.61908,34.64779118,0.3642866,17.25196862,0.879595355,6.1,6
9.706052204,-12.24341035,-46.58609463,407,0.69670707,30,17240.78692,34.34700542,0.49519372,17.86755756,0.877364231,5.6,4
9.713197063,-8.379859672,-46.84276376,336,0.6817907,30,17305.99318,30.55300322,0.40895128,17.48992725,0.849221642,5.6,6
9.729083009,-9.599819314,-47.0310927,345,0.33556864,30,17093.07964,34.64095514,0.36744663,14.83903547,0.879544648,5.4,6
9.750728958,-11.24803344,-47.56819161,617,2.2887602,30,17398.20439,29.39429444,0.5439492,14.83903547,0.840626743,5.6,6
9.830670471,-10.90422241,-46.49035053,579,1.4159232,30,15644.99056,36.395083,0.2523793,16.73615545,0.892556158,5.8,6
9.948708629,-12.39913337,-46.58955484,410,0.23522323,30,16357.25349,33.20709575,0.507746,17.10771901,0.868908777,5.6,4
9.959031306,-12.42114235,-47.03260378,352,0.31341985,30,15608.68587,36.46027397,0.3624734,16.04300827,0.893039722,5.7,6
9.966880225,-10.12773613,-46.95560866,318,0.36720267,30,17239.98144,39.66202652,0.3149104,17.41672385,0.916789209,5.6,6
9.971025323,-10.89248775,-46.48909168,604,1.0034359,30,15542.29503,36.395083,0.2523793,14.14588829,0.892556158,5.8,6
9.994598095,-12.6087287,-49.98787325,212,0.49345404,30,18042.55834,36.22178939,0.390995,19.2638821,0.891270727,5.4,6
10.07729422,-10.4015929,-47.25961675,307,0.51077425,30,17321.49656,35.30405102,0.40610388,17.85946035,0.884463263,5.6,6
10.08632129,-12.1483671,-48.88994232,281,0.51220214,30,17216.10758,34.71444257,0.38560984,14.99318615,0.880089752,5.2,6
10.18551781,-11.06529393,-47.2831168,418,0.7549049,30,17382.83823,36.5311202,0.36991668,14.43357036,0.893565235,5.4,6
10.19014743,-8.208899183,-46.62766236,392,0.780851,30,16217.81851,31.3015496,0.3755909,16.30537254,0.854774099,5.4,6
10.19498991,-11.02408376,-47.26039984,410,1.3472916,30,17554.29805,36.57213644,0.37521383,19.31447655,0.893869479,5.4,6
10.31617926,-12.57252924,-49.3375289,230,0.2643451,30,17079.60432,36.58580852,0.4596225,19.75413833,0.893970894,5.2,6
10.39160461,-9.900134162,-46.65767339,345,1.1032714,30,15880.87237,38.02821296,0.30510044,16.97910163,0.904670149,5.6,6
10.39506299,-12.05625187,-48.91208384,275,0.5297516,30,17350.44826,36.84557804,0.34099454,15.34986109,0.895897774,5.2,6
10.48212113,-10.17093845,-50.06635145,174,0.039262332,30,18678.59211,32.74566305,0.42810363,18.7708611,0.86548603,5.4,4
10.6033145,-10.15112191,-46.71513392,361,0.74360853,30,16425.52157,36.00474512,0.40021953,20.28289514,0.889660768,5.6,6
10.75712556,-10.59944182,-47.14090685,463,2.5383072,30,17369.16274,40.03800872,0.26130903,14.65671391,0.919578115,5.7,6
10.96868431,-10.2929448,-47.00114258,428,0.59151536,30,16927.81397,36.99938894,0.28842953,14.65671391,0.89703869,5.3,6
11.19937617,-12.67640794,-46.74919576,413,0.35858297,30,15072.09063,37.3685351,0.35792318,14.83903547,0.899776888,5.6,4
11.39336201,-9.663636393,-46.61590326,558,1.3811783,30,15562.7679,34.21370264,0.3133879,14.65671391,0.876375437,5.6,9
11.54291056,-10.08769125,-46.68809463,472,2.1633885,30,15927.77918,37.5052559,0.30323327,18.4225544,0.900791035,5.8,6
11.69002372,-9.701643752,-46.81664756,512,0.77691865,30,16226.71131,35.90904056,0.35191253,15.44517127,0.888950865,5.5,6
11.76123455,-12.66098033,-46.80290048,383,0.16601476,30,14975.97496,37.2147242,0.32409608,14.65671391,0.898635972,5.6,4
12.94709998,-10.05117277,-46.4596468,627,1.7559112,30,15033.22959,32.93536316,0.3222735,14.14588829,0.86689316,5.6,6
6.014491794,-11.91333437,-49.68149194,193,0.055258073,40,16391.80156,30.002702,0.52461785,14.43357036,0.845139699,5.6,6
6.644181702,-8.601496206,-48.0426545,235,0.3657439,40,20205.96039,30.53420411,0.461754,15.93764775,0.849082197,5.1,6
6.973267924,-12.31571916,-48.6036001,270,0.35218063,40,17003.62168,33.28955548,0.4757435,17.57987549,0.869520435,5.5,6
7.415506674,-8.938639954,-48.07496601,240,0.31251478,40,19543.10048,36.16539206,0.283632,14.43357036,0.890852391,5,6
7.450942092,-9.126628492,-48.61560664,356,3.6689804,40,20101.85326,32.09623925,0.43833932,16.18277021,0.86066883,5.4,6
7.667270809,-8.783224621,-47.66670953,275,0.2796942,40,19208.72812,33.62751221,0.40568742,14.83903547,0.872027281,5.3,6
7.712630564,-9.383542881,-49.83255858,185,0.13992205,40,20058.54456,34.65234854,0.46252987,16.65819391,0.87962916,5.1,6
7.961001028,-9.038066432,-48.37044721,238,0.57776964,40,19598.0805,32.57305304,0.31717476,17.33773544,0.864205669,5.3,6
8.230247171,-9.199620036,-48.17490041,305,0.94295657,40,19112.96816,32.59014314,0.354094,14.43357036,0.864332438,5.1,6
8.676140232,-11.56047313,-48.164769,278,0.086774796,40,17391.02775,33.22247684,0.3276971,14.43357036,0.869022869,5.3,6
8.682641775,-9.713195809,-49.90518548,198,0.36839887,40,19830.13221,35.74668461,0.37602156,15.68633333,0.887746565,5.3,6
8.723558785,-9.431963867,-47.81684465,324,1.0115268,40,17999.19062,31.26053336,0.39204752,14.43357036,0.854469854,5,6
8.906269432,-10.84810523,-48.74242753,279,0.22060668,40,18608.1206,33.90266282,0.40625086,14.65671391,0.874068252,5.6,6
9.002505893,-10.9141262,-48.32740116,242,1.0077565,40,17934.36476,30.09840656,0.6040308,19.09464818,0.845849602,5.4,6
9.100546216,-10.03733214,-47.8736341,315,1.182908,40,18348.02465,31.17850088,0.47412702,14.99318615,0.853861366,5.4,6
9.227835127,-10.18361104,-48.64622399,380,0.9113825,40,18356.94112,33.22931288,0.28080416,15.81986472,0.869073576,5,6
9.237763769,-6.768108403,-47.77964334,391,1.085118,40,17886.24061,32.06035004,0.3457405,14.99318615,0.860402617,5.3,6
9.412607076,-8.000888804,-46.51956783,348,0.8809312,40,15270.01287,32.53460032,0.43669766,14.83903547,0.86392044,5.5,6
9.912937561,-10.23986826,-47.87620621,368,0.9663229,40,17928.05012,34.69393445,0.34487638,14.83903547,0.87993763,5.2,6
9.957621526,-10.68932355,-48.16745824,269,1.22874,40,17838.08143,32.99005148,0.44954318,18.35554369,0.867298819,5.5,6
10.07673381,-11.04203768,-48.25077449,291,0.673183,40,18244.4968,32.69439275,0.42296675,15.81986472,0.865105725,5.4,6
10.29138465,-8.192446643,-47.05623217,442,0.4038092,40,18295.23345,28.59219908,0.32602385,14.65671391,0.834677079,5.3,6
10.41174044,-8.111446535,-46.53310473,416,0.34998852,40,15438.5815,32.51836472,0.48104763,18.91939379,0.86380001,5.5,6
