longitude,latitude,elevation,slope,rainfall,lst,ndvi,twi,smi,rf_predictions,,svr_predictions,gbr_predictions,dtr_predictions
-48.35436314,-10.52451067,246,0.26013285,17425.10067,36.48326792,0.31487793,19.55753434,0.893210283,8.40745736,,8.245442649,7.579009596,6.520275635
-46.64614394,-8.180679636,436,0.32175648,16361.9183,31.3015496,0.3755909,14.99318615,0.854774099,8.406208648,,8.245442649,6.707433109,6.520275635
-50.24679939,-11.29942921,188,0.12438517,17659.54189,30.95632958,0.4955707,18.94990933,0.852213377,8.408916049,,8.245442649,7.367108978,6.520275635
-49.21800686,-10.88882126,233,1.5974134,18933.81801,31.06399721,0.50507414,18.07115652,0.853012018,8.398749147,,8.245442649,7.347523224,6.520275635
-47.89654299,-7.833116037,196,0.7887127,19551.79625,31.1983254,0.40007904,17.20615908,0.854008417,8.399508091,,8.245442649,7.389770366,6.520275635
-49.11478019,-8.669320634,193,0.6484579,20723.93858,37.12243766,0.42423418,20.40099833,0.897951422,8.397000016,,8.245442649,7.390224867,6.520275635
-47.29398557,-11.81194747,367,0.39481542,16848.38736,32.3782259,0.546258,15.24450057,0.862760509,8.408122979,,8.245442649,7.336201791,6.520275635
-49.22285296,-12.75731256,288,0.713756,16436.60027,35.27499785,0.3763138,14.65671391,0.884247756,8.397945137,,8.245442649,6.762846807,6.520275635
-47.88262883,-8.253098022,224,0.6436047,20076.24349,31.39554515,0.46669683,16.18277021,0.855471325,8.399127781,,8.245442649,7.389770366,6.520275635
-47.98775868,-10.34745541,374,0.9680861,17877.55999,31.20242702,0.50862193,14.65671391,0.854038842,8.399854899,,8.245442649,7.389770366,6.520275635
-50.042583,-9.800236516,178,0.27529463,19991.8564,27.61521503,0.5844369,21.19166486,0.827430151,8.402936144,,8.245442649,7.340955663,6.520275635
-47.14625306,-9.580490908,334,0.9985615,17300.68209,30.85037096,0.39162406,14.99318615,0.851427412,8.399508091,,8.245442649,7.389770366,6.520275635
-48.5839982,-9.977806003,287,0.9856619,19028.95434,35.13656804,0.49864495,14.43357036,0.883220932,8.398211847,,8.245442649,7.390224867,6.520275635
-47.92176531,-5.521186497,156,0.7514384,17961.13221,34.67171732,0.4340305,16.44847338,0.879772831,8.396453716,,8.245442649,7.389770366,6.520275635
-48.61806127,-7.194622406,167,0.43020672,19986.47236,33.27545615,0.54004794,15.12671754,0.869415851,8.405719805,,8.245442649,7.360713233,6.520275635
-47.63767994,-10.95808585,331,2.9355383,17622.69626,30.80368176,0.5586034,19.34622524,0.851081088,8.398009316,,8.245442649,7.285836214,6.520275635
-49.51762147,-9.216748955,211,0.33397228,20643.94834,36.47643188,0.47100237,16.41457183,0.893159576,8.401847621,,8.245442649,7.335265669,6.520275635
-47.88813141,-11.03316813,561,9.310111,17234.40736,30.42083978,0.4144107,16.54378356,0.848241299,8.341295778,,8.245442649,6.812126358,6.520275635
-46.93060508,-10.20891172,370,2.0395405,17075.0638,36.06626948,0.3547545,20.88601356,0.890117134,8.394444343,,8.245442649,7.008164078,6.520275635
-48.41974386,-13.01668037,455,1.4819622,15536.01916,0,0.4284502,16.4812632,0,8.421337238,,8.245442649,7.40764512,6.520275635
-47.46272911,-10.70003119,340,1.2408801,17759.50541,32.80474597,0.41527328,15.44517127,0.865924287,8.399182122,,8.245442649,7.389770366,6.520275635
-50.25053156,-11.05612623,191,0.17348506,18403.27789,30.73074026,0.59207773,14.83903547,0.850540033,8.409734782,,8.245442649,7.324314715,6.520275635
-48.31253137,-10.71808934,309,4.379765,18026.26565,31.13846122,0.5522713,14.99318615,0.853564366,8.351039536,,8.245442649,7.285836214,6.520275635
-50.47446567,-11.76582164,195,0.05524224,17779.25216,33.76594202,0.448436,0,0.873054105,7.936103294,,8.245442649,7.089334065,6.520275635
-48.24271152,-11.61245739,261,0.82236046,17278.56211,33.07379297,0.46614468,20.02268992,0.867919984,8.396785696,,8.245442649,7.389770366,6.520275635
-49.22371106,-10.88753463,229,1.5317768,18933.81801,31.06399721,0.50507414,18.07115652,0.853012018,8.398749147,,8.245442649,7.347523224,6.520275635
-48.29493484,-7.759654721,258,0.2268705,20225.49522,32.81801114,0.43673855,18.0170893,0.866022683,8.404497706,,8.245442649,7.321952693,6.520275635
-47.69529427,-12.46321378,294,0.7604183,14163.82826,31.9687471,0.5187391,22.27496501,0.859723138,8.399854899,,8.245442649,7.389770366,6.520275635
-50.2532333,-11.77221872,193,0.03947545,17560.72704,34.617029,0.4191281,16.78494562,0.879367172,8.402720269,,8.245442649,7.351095284,6.520275635
-48.35151401,-6.556653685,196,1.5393568,19766.10055,34.09976864,0.4756502,14.83903547,0.875530315,8.396533215,,8.245442649,7.347523224,6.520275635
-48.5025224,-13.00583376,763,3.9460533,15968.95176,0,0.53081083,14.83903547,0,8.365188837,,8.245442649,7.341230741,6.520275635
-50.12734754,-10.11016629,174,0.07729086,18714.33738,34.48714424,0.35287002,15.93764775,0.878403732,8.406770435,,8.245442649,7.215618657,6.520275635
-48.5603602,-8.187713176,335,2.902923,20658.57722,31.25445688,0.4869615,16.76084806,0.854424781,8.394628893,,8.245442649,7.281108846,6.520275635
-47.42445329,-12.05039668,346,0.6369391,15254.65047,31.75614626,0.49239293,16.68486216,0.858146139,8.400884607,,8.245442649,7.389770366,6.520275635
-46.99958579,-8.93063628,441,5.007156,18248.08186,31.0110179,0.43782035,16.87591739,0.852619036,8.340583487,,8.245442649,7.218418434,6.520275635
-48.33932296,-11.06061396,488,10.420676,18088.37878,31.21268108,0.41245523,14.99318615,0.854114903,8.341295778,,8.245442649,6.812126358,6.520275635
-48.2545217,-7.926263886,280,0.56105936,20751.19978,34.72127861,0.42217454,14.65671391,0.880140459,8.397166006,,8.245442649,7.389770366,6.520275635
-48.76807497,-7.677673981,207,1.0410849,19943.24013,34.31966126,0.4568625,16.34311286,0.877161402,8.396453716,,8.245442649,7.389770366,6.520275635
-50.20039087,-10.00775988,173,0.03864545,18711.96365,33.84626549,0.42465898,14.83903547,0.873649916,8.402720269,,8.245442649,7.351095284,6.520275635
-48.4355805,-8.78516531,250,1.854997,19849.79825,29.35156919,0.38639936,14.65671391,0.840309822,8.398688947,,8.245442649,6.803020852,6.520275635
-47.4868032,-6.054590284,140,0.17360374,17686.88094,27.02218856,0.2917929,16.63079494,0.823031286,8.41764573,,8.245442649,7.264590287,6.520275635
-48.38095874,-7.466766971,254,0.9096074,19642.22692,28.95735755,0.48820096,16.60262406,0.837385697,8.399518791,,8.245442649,7.389770366,6.520275635
-48.20284346,-10.57263142,247,0.3500195,17744.10339,32.3440457,0.5169014,16.73615545,0.862506972,8.404026277,,8.245442649,7.306109812,6.520275635
-47.17841552,-10.2258008,341,0.6720001,17208.48235,35.42368172,0.45282453,14.65671391,0.885350641,8.396287726,,8.245442649,7.390224867,6.520275635
-48.96649373,-7.49877047,236,0.7156914,19611.44154,30.85378898,0.4955252,15.34986109,0.851452766,8.401339761,,8.245442649,7.389770366,6.520275635
-49.02995149,-7.532189972,208,0.74483967,19101.01073,29.64551891,0.67356473,14.43357036,0.842490239,8.397182775,,8.245442649,7.39834395,6.520275635
-46.77235488,-11.15768318,734,0.26324704,17033.73443,36.89684834,0.27850443,15.24450057,0.896278079,8.408352652,,8.245442649,7.281685736,6.520275635
-46.89390869,-10.95360505,514,1.470501,17871.75768,37.99676718,0.32185307,14.14588829,0.904436895,8.399927374,,8.245442649,7.591721652,6.520275635
-47.48667696,-10.34283443,335,2.3631704,17484.90989,32.96764446,0.51499784,15.12671754,0.867132611,8.394639032,,8.245442649,7.281108846,6.520275635
-48.36155594,-7.998699101,204,0.39215198,21163.23019,29.24048354,0.3552524,15.34986109,0.839485827,8.404210013,,8.245442649,7.060504243,6.520275635
-47.83532858,-5.770825969,201,0.562885,17396.4399,33.37628774,0.42609262,16.26615182,0.870163785,8.397166006,,8.245442649,7.389770366,6.520275635
-50.0889449,-10.77810159,181,0.0867263,18453.57119,32.17271745,0.55608624,21.21746165,0.861236119,8.410847576,,8.245442649,7.343382108,6.520275635
-47.62624338,-10.11666867,347,2.0160272,17932.49174,40.15763942,0.31449288,16.04300827,0.920465494,8.399108229,,8.245442649,7.525307274,6.520275635
-49.93878839,-12.66649714,243,0.7384839,18102.24734,38.45033843,0.2980612,17.85129704,0.907801329,8.400822666,,8.245442649,7.336644934,6.520275635
-48.33803822,-7.160986706,230,0.61257654,19803.77483,31.2104024,0.44239143,19.79954637,0.854098,8.398795801,,8.245442649,7.389770366,6.520275635
-47.04508868,-11.50395537,411,0.5111654,17495.7108,29.48316296,0.5478596,20.208898,0.841285939,8.404060189,,8.245442649,7.360713233,6.520275635
-48.62241325,-12.93349074,431,0.54731804,16708.67693,32.35259075,0.475483,14.43357036,0.862570356,8.399694444,,8.245442649,7.389770366,6.520275635
-47.6543565,-12.51766259,330,0.3351931,14205.64186,32.87335051,0.4911249,17.10771901,0.866433171,8.4033642,,8.245442649,7.334811168,6.520275635
-46.46906687,-12.86284865,575,3.7371728,15038.94799,33.46378905,0.44860026,16.37948051,0.870812839,8.366522356,,8.245442649,7.281108846,6.520275635
-46.89015266,-8.43390308,558,3.0671659,17871.60514,30.6179456,0.5236719,14.43357036,0.849703362,8.394965001,,8.245442649,7.281108846,6.520275635
-49.12144434,-7.668768623,218,0.63216376,19456.68128,33.78303212,0.54268277,16.09179843,0.873180873,8.402044073,,8.245442649,7.392068645,6.520275635
-47.84672891,-11.81005719,310,0.6867665,16732.28657,30.28639766,0.46618098,15.53218265,0.847244055,8.399127781,,8.245442649,7.389770366,6.520275635
-49.46792226,-9.836641295,201,0.62560475,20173.36916,36.74132843,0.45643336,18.12868036,0.895124487,8.396287726,,8.245442649,7.390224867,6.520275635
-49.29840594,-11.79795418,271,1.1984847,17792.34308,33.92317094,0.43711504,16.30537254,0.874220374,8.396453716,,8.245442649,7.389770366,6.520275635
-46.6614679,-11.87179264,615,0.61145693,16199.82099,31.56131912,0.53812855,16.5130119,0.856700979,8.4039991,,8.245442649,7.392068645,6.520275635
-47.80470463,-8.246484826,224,0.39426094,19811.49753,26.18135564,0.4457433,14.43357036,0.81679428,8.402858592,,8.245442649,7.333903512,6.520275635
-47.36797431,-11.77847677,339,0.36072496,16364.39741,32.4124061,0.5302373,16.68486216,0.863014046,8.404026277,,8.245442649,7.328936514,6.520275635
-48.92767004,-10.08136737,314,0.96468836,19579.1845,33.77756329,0.43935254,16.5130119,0.873140307,8.396453716,,8.245442649,7.389770366,6.520275635
-47.98397336,-12.87045563,956,7.5623326,15388.40151,27.78212834,0.45723432,14.65671391,0.828668255,8.340583487,,8.245442649,6.813363239,6.520275635
-48.23831741,-6.559338877,166,0.62786365,19785.60009,32.34917273,0.4306027,16.34311286,0.862545003,8.398795801,,8.245442649,7.389770366,6.520275635
-47.86393361,-9.536056383,305,1.1747375,17836.58098,31.6433516,0.5505573,14.83903547,0.857309467,8.404060189,,8.245442649,7.394497734,6.520275635
-48.96528749,-8.334763031,210,0.3148377,19964.64198,33.46857428,0.5109464,15.12671754,0.870848334,8.403540688,,8.245442649,7.334811168,6.520275635
-47.92283401,-12.32346054,394,0.50204784,15327.2483,29.41670146,0.56734776,15.44517127,0.840792951,8.403183565,,8.245442649,7.364559448,6.520275635
-49.23715971,-12.48899912,240,0.59872115,16798.48522,35.85093422,0.43270546,17.17441038,0.888519852,8.396287726,,8.245442649,7.390224867,6.520275635
-49.07219273,-11.60849329,315,0.83793104,17738.11236,35.08700675,0.38364384,15.93764775,0.882853304,8.398029942,,8.245442649,6.911682372,6.520275635
-47.83877539,-6.386776857,320,0.97161084,18844.69734,34.79134802,0.44205233,15.24450057,0.88066021,8.396453716,,8.245442649,7.389770366,6.520275635
-47.22234932,-12.54753443,338,0.5085791,15089.09829,33.9960887,0.4614866,15.7553262,0.874761253,8.396453716,,8.245442649,7.358414954,6.520275635
-49.41464624,-13.2189199,312,0.57627606,17015.48692,36.5994806,0.35654724,14.99318615,0.894072309,8.397911586,,8.245442649,6.952779502,6.520275635
-49.03623793,-11.30258134,256,1.2895861,18334.05343,31.83646973,0.47108716,16.09179843,0.85874195,8.400184317,,8.245442649,7.347523224,6.520275635
-49.053919,-7.120928926,197,1.1233832,19590.81247,30.84182591,0.48460424,14.65671391,0.851364028,8.399694444,,8.245442649,7.389770366,6.520275635
-49.55308685,-12.86259795,269,0.49824178,16763.51462,34.35701534,0.47133815,14.99318615,0.877438481,8.397842232,,8.245442649,7.358414954,6.520275635
-47.65168705,-12.798846,337,0.50261426,15275.82312,33.14386238,0.4639255,14.43357036,0.868439734,8.396453716,,8.245442649,7.358414954,6.520275635
-47.95952861,-5.611575035,164,0.8720204,18423.06275,31.19559098,0.36897537,16.80847611,0.853988134,8.398605041,,8.245442649,6.952325002,6.520275635
-49.37702684,-13.12129544,308,0.7489636,16719.27284,37.009643,0.35344258,17.2813825,0.897114751,8.397911586,,8.245442649,7.116825598,6.520275635
-47.46042297,-9.886431332,307,0.7707683,17508.7246,32.03915832,0.46399477,14.65671391,0.860245424,8.398795801,,8.245442649,7.389770366,6.520275635
-47.01846352,-8.882376278,364,1.6181177,17913.69227,32.05009598,0.5331635,15.24450057,0.860326555,8.399035755,,8.245442649,7.347523224,6.520275635
-47.2328317,-9.901344501,298,0.52426636,17588.98932,36.64391486,0.44035253,15.7553262,0.894401907,8.396287726,,8.245442649,7.358869455,6.520275635
-48.58821456,-12.32431625,269,0.4809347,16969.99067,38.55857573,0.31165922,17.57987549,0.908604195,8.39996357,,8.245442649,7.308398855,6.520275635
-49.76487418,-9.844857821,194,0.34669173,20282.63825,32.85162167,0.50391895,17.09032726,0.866271994,8.4034137,,8.245442649,7.306109812,6.520275635
-50.44972911,-11.54199748,191,0.07888645,17471.67611,34.92806882,0.3682192,18.37999479,0.881674357,8.404955815,,8.245442649,6.905936743,6.520275635
-47.77185774,-11.58272671,329,0.5840288,17168.50893,32.93194514,0.43061107,17.72940722,0.866867806,8.398469832,,8.245442649,7.389770366,6.520275635
-50.35542411,-12.41606139,204,0,17892.2653,31.27693986,0.52916545,14.43357036,0.854591552,8.405466698,,8.245442649,7.375003173,6.520275635
-48.97759254,-8.029928267,209,0.6003137,19603.62092,34.69427625,0.50610316,15.68633333,0.879940165,8.397226206,,8.245442649,7.389770366,6.520275635
-49.50955454,-11.04089036,214,0.30417454,19195.91684,34.75830716,0.41797957,15.12671754,0.880415124,8.40319388,,8.245442649,7.334811168,6.520275635
-47.6835211,-9.494821249,267,1.1719583,17838.4107,0,0.51820415,16.26615182,0,8.421760875,,8.245442649,7.449892261,6.520275635
-50.12449685,-12.83029756,267,0.71341926,17967.11163,38.36830595,0.38293624,16.71083764,0.90719284,8.397863952,,8.245442649,6.912136873,6.520275635
-49.47950825,-8.955823307,205,0.6614807,21145.07066,37.2489044,0.41163984,16.8974236,0.898889509,8.397000016,,8.245442649,7.390224867,6.520275635
-48.24460578,-7.365902346,238,1.0347615,19822.63099,26.21895386,0.4974028,17.29577124,0.817073171,8.400719922,,8.245442649,7.389770366,6.520275635
-48.08356395,-11.24735647,271,0.39590997,17873.21163,0,0.35633588,16.76084806,0,8.429296114,,8.245442649,7.033441419,6.520275635
-47.22106875,-9.289462561,304,1.2328893,18509.94652,33.02491528,0.45560732,14.43357036,0.867557426,8.396453716,,8.245442649,7.389770366,6.520275635
-47.18206346,-8.306604128,289,0.45418552,18179.18683,28.45946597,0.5526607,14.99318615,0.833692511,8.401411029,,8.245442649,7.360713233,6.520275635
-49.33022325,-11.77834958,263,1.6079577,17529.72052,35.68491611,0.40838417,14.43357036,0.887288387,8.396180872,,8.245442649,7.347977725,6.520275635
-49.67846696,-10.37713344,179,0.08756513,19185.08764,32.83794959,0.46457297,17.71071509,0.86617058,8.407525716,,8.245442649,7.333669657,6.520275635
-46.62257612,-12.28953545,397,0.68768066,16942.39725,32.93536316,0.5039258,17.93762513,0.86689316,8.399242322,,8.245442649,7.389770366,6.520275635
-47.46258709,-9.70179285,282,0.80362886,17955.33456,31.1591321,0.45254686,14.99318615,0.853717695,8.398795801,,8.245442649,7.389770366,6.520275635
-50.57167167,-11.16077728,186,0,17854.27637,33.47882834,0.3874299,15.7553262,0.870924395,8.402186484,,8.245442649,6.896915179,6.520275635
-50.31565369,-11.15143929,185,0.039388943,18079.26161,32.90118296,0.39429748,0,0.866639623,7.934563229,,8.245442649,7.089334065,6.520275635
-47.6652351,-9.356586665,240,1.380626,18394.78794,0,0.35191217,21.77602587,0,8.423110344,,8.245442649,7.134245851,6.520275635
-46.38847789,-10.27527368,538,0.656944,14560.41436,35.75181164,0.30544063,18.17123998,0.887784595,8.400822666,,8.245442649,7.336644934,6.520275635
-50.51788482,-11.76029702,195,0,17619.17932,35.06820764,0.3715315,14.43357036,0.882713858,8.401283433,,8.245442649,6.747625114,6.520275635
-49.81139214,-9.890005007,178,0.31512088,19970.7249,33.65656538,0.44889084,14.65671391,0.872242787,8.40248159,,8.245442649,7.334811168,6.520275635
-50.47830371,-10.9351956,183,0.055160724,18178.65464,34.74349574,0.3830485,0,0.880305258,7.936486671,,8.245442649,6.652301596,6.520275635
-48.00936305,-10.58117593,483,4.2960076,17594.96765,28.64574806,0.5248486,14.65671391,0.835074286,8.349519602,,8.245442649,7.281108846,6.520275635
-47.76004435,-7.183038538,156,0.24864557,18383.08531,29.63697386,0.4344776,25.06509553,0.842426855,8.404823675,,8.245442649,7.334811168,6.520275635
-48.55166947,-9.919349539,293,0.59638757,18977.01132,34.05647372,0.5398628,14.65671391,0.875209168,8.401657015,,8.245442649,7.392068645,6.520275635
-50.45378563,-12.56134671,216,0.14171307,17402.15548,29.81812892,0.60146916,14.65671391,0.8437706,8.406128824,,8.245442649,7.326351654,6.520275635
-48.78360978,-7.481442184,231,0.2964459,19545.498,33.86164658,0.5413878,15.68633333,0.873764008,8.408071947,,8.245442649,7.337109447,6.520275635
-47.85266856,-8.75118814,260,0.91172284,19668.3904,30.1394228,0.3027436,16.09179843,0.846153846,8.403330741,,8.245442649,7.336190433,6.520275635
-48.12358519,-12.11867205,331,1.108488,16692.38106,30.51369599,0.5347432,16.30537254,0.848930075,8.399854899,,8.245442649,7.394497734,6.520275635
-48.81802092,-7.279462913,210,0.66668016,19376.84828,32.4465863,0.46479508,14.43357036,0.863267583,8.398795801,,8.245442649,7.389770366,6.520275635
-49.48085169,-8.962808341,205,0.6614807,21145.07066,37.2489044,0.41163984,16.8974236,0.898889509,8.397000016,,8.245442649,7.390224867,6.520275635
-49.03882596,-10.19279542,323,1.7840388,19527.81264,32.88819448,0.48205423,17.45399524,0.866543279,8.398549331,,8.245442649,7.347523224,6.520275635
-47.63597088,-10.46589565,355,0.7440928,17611.20369,29.55005849,0.56681,16.87591739,0.841782147,8.403183565,,8.245442649,7.39834395,6.520275635
-49.12230126,-11.27240136,280,0.7229457,18985.96439,31.6490483,0.48861495,15.53218265,0.857351723,8.399518791,,8.245442649,7.389770366,6.520275635
-49.83986353,-9.627420292,188,0.11759094,20381.9481,33.50959052,0.4733142,16.04300827,0.871152578,8.406053116,,8.245442649,7.367108978,6.520275635
-48.52223496,-9.59658639,249,1.0027946,19400.5572,36.52428416,0.40276238,14.65671391,0.893514528,8.397000016,,8.245442649,7.390224867,6.520275635
-46.48156333,-11.65977251,608,1.2760998,16092.41397,35.44760786,0.4628531,19.08514692,0.885528117,8.396287726,,8.245442649,7.347977725,6.520275635
-50.4918268,-12.5178885,210,0.12250825,17380.22059,29.95826774,0.48212743,16.34311286,0.844810101,8.407257096,,8.245442649,7.367108978,6.520275635
-49.43482166,-11.33109806,227,0.26336983,18334.36175,36.14830196,0.39005455,14.65671391,0.890725622,8.402755452,,8.245442649,6.88821748,6.520275635
-48.95908605,-7.506155303,253,0.3973749,19373.39195,32.36968085,0.54305464,15.34986109,0.862697125,8.408122979,,8.245442649,7.336201791,6.520275635
-47.71150104,-10.56519881,423,0.9663198,17262.20889,30.13258676,0.47435713,16.18277021,0.846103139,8.399694444,,8.245442649,7.389770366,6.520275635
-48.16333404,-11.50095496,263,0.5574929,17371.66041,32.69951978,0.3249615,16.68486216,0.865143755,8.402435449,,8.245442649,7.633514293,6.520275635
-49.09808234,-10.38568691,269,1.6320086,18756.3406,34.86540512,0.42214274,15.53218265,0.88120954,8.396346862,,8.245442649,7.347523224,6.520275635
-46.59071973,-10.01545167,532,1.4048882,15739.78183,34.39827572,0.29423568,17.15814986,0.877744536,8.400988656,,8.245442649,7.293943291,6.520275635
-47.50306112,-6.19873151,255,1.2909987,18289.02383,31.63651556,0.5046014,17.41672385,0.85725876,8.399568291,,8.245442649,7.347523224,6.520275635
-50.02002949,-10.75765265,179,0.055143826,18301.2494,34.46834513,0.36424854,21.25276761,0.878264287,8.405921075,,8.245442649,6.899742382,6.520275635
-46.76494944,-10.68756287,436,0.78649306,16541.25049,37.34119094,0.36465582,17.23693074,0.899574058,8.396509844,,8.245442649,6.952779502,6.520275635
-48.68255418,-8.056741209,298,3.5193174,20583.49579,28.6297973,0.5758017,15.34986109,0.834955969,8.384300763,,8.245442649,7.28968243,6.520275635
-48.3669414,-5.388318975,124,0.3023766,20635.88816,32.00395271,0.48754844,16.9390963,0.859984281,8.405546665,,8.245442649,7.334811168,6.520275635
-47.60383248,-12.13722975,368,0.45826846,15230.65683,30.25358467,0.46073958,16.22532983,0.847000659,8.398831997,,8.245442649,7.358414954,6.520275635
-47.66881562,-6.761582481,296,1.7610189,17685.41956,22.36513631,0.38806766,14.65671391,0.788486892,8.398688947,,8.245442649,6.86943523,6.520275635
-48.16454192,-6.986995857,216,1.325374,19762.75824,28.77392381,0.442533,16.65819391,0.836025049,8.398795801,,8.245442649,7.347523224,6.520275635
-48.17773144,-8.641774514,206,0.7971863,19882.04266,31.82621567,0.5168533,15.81986472,0.858665889,8.399854899,,8.245442649,7.389770366,6.520275635
-49.00592424,-11.68445286,306,0.36065337,17638.5969,33.02423168,0.48448703,17.41672385,0.867552355,8.401523738,,8.245442649,7.328936514,6.520275635
-47.07731876,-10.30493202,352,0.88513565,17185.77699,37.39587926,0.33460507,14.83903547,0.899979717,8.398888218,,8.245442649,7.633968794,6.520275635
-49.60877516,-9.289043575,189,0.38511536,20321.45611,35.79966392,0.44980952,19.93176265,0.888139547,8.400350516,,8.245442649,7.334358013,6.520275635
-47.84340066,-8.917755697,281,1.0065061,19223.91875,27.45456809,0.4035075,16.83146563,0.826238527,8.399508091,,8.245442649,7.389770366,6.520275635
-48.63238428,-7.383936495,223,1.474306,19700.51931,36.9583727,0.40432933,15.93764775,0.896734446,8.397000016,,8.245442649,7.347977725,6.520275635
-48.09565468,-9.807572429,302,0.69984883,18412.19084,32.10820232,0.4825928,17.73862388,0.860757568,8.399694444,,8.245442649,7.389770366,6.520275635
-49.26320537,-11.44244239,292,0.97861224,18067.66535,32.78667929,0.48704153,16.13831845,0.865790274,8.399192822,,8.245442649,7.389770366,6.520275635
-48.91553975,-9.684711286,472,3.0914981,20046.97742,32.02047314,0.5289637,17.2667837,0.860106824,8.394965001,,8.245442649,7.281108846,6.520275635
-46.9666681,-12.5098352,400,2.6253827,15253.74781,33.73005281,0.4047556,15.88048934,0.872787891,8.392276108,,8.245442649,7.281108846,6.520275635
-46.30040567,-10.46434954,662,1.1429111,14265.40646,35.77573778,0.3280734,14.83903547,0.887962071,8.398888218,,8.245442649,7.633968794,6.520275635
-48.96590029,-9.271220321,231,0.11593621,21245.49345,35.65610708,0.46227798,14.65671391,0.887074692,8.40441927,,8.245442649,7.367563479,6.520275635
-47.68808902,-9.741587792,301,0.9671605,18007.14171,30.45729866,0.4585235,14.83903547,0.848511739,8.398795801,,8.245442649,7.389770366,6.520275635
-48.62849832,-8.742563487,588,3.7328784,20765.86611,30.215901,0.50542855,14.99318615,0.846721135,8.36963693,,8.245442649,7.281108846,6.520275635
-46.57007679,-12.42796789,418,0.71336424,16357.25349,36.46959584,0.37278685,15.88048934,0.893108869,8.396096966,,8.245442649,6.762846807,6.520275635
-48.02921021,-7.023724331,275,1.2030535,19073.09953,30.05568131,0.45671517,14.65671391,0.845532681,8.398795801,,8.245442649,7.389770366,6.520275635
-48.68517865,-8.614645384,308,1.8828498,20728.62285,28.04075852,0.42683825,16.34311286,0.830586684,8.398688947,,8.245442649,7.281108846,6.520275635
-50.0449532,-11.30757879,191,0.0877839,17658.76423,29.26099166,0.6029445,20.61771925,0.839637949,8.406381012,,8.245442649,7.337515872,6.520275635
-49.29439007,-10.8630225,222,1.4357551,18917.15444,30.28151477,0.5683246,16.76084806,0.847207835,8.403183565,,8.245442649,7.356096808,6.520275635
-49.41301614,-8.865090296,165,0.03864545,21135.39815,35.88511442,0.4721265,21.13920945,0.888773389,8.40287989,,8.245442649,7.351549785,6.520275635
-48.56507231,-7.740799761,278,0.24883865,20484.97534,29.79719355,0.543425,15.68633333,0.843615309,8.410088062,,8.245442649,7.337109447,6.520275635
-46.17913275,-10.52670556,712,0.9921038,14054.21138,35.10922388,0.40224385,14.65671391,0.883018103,8.397166006,,8.245442649,7.389770366,6.520275635
-48.71192196,-8.845487286,299,1.6572222,20487.72927,31.04690711,0.47546864,17.2667837,0.852885249,8.3988753,,8.245442649,7.347523224,6.520275635
-47.1493563,-12.47985204,344,0.68276286,15462.2738,34.59481187,0.46254,17.22166327,0.879202373,8.396453716,,8.245442649,7.389770366,6.520275635
-47.7574236,-8.350110713,246,0.6972082,20051.23346,30.55983926,0.4050476,14.43357036,0.849272349,8.399508091,,8.245442649,7.389770366,6.520275635
-47.01430134,-10.52181011,368,0.77207,16862.11475,34.0188755,0.44526896,15.99171498,0.874930277,8.396453716,,8.245442649,7.389770366,6.520275635
-48.47689155,-10.0743349,285,0.5061469,18724.38836,36.1893182,0.3889019,14.43357036,0.891029867,8.397000016,,8.245442649,6.911821265,6.520275635
-48.47256023,-6.539405874,232,1.3422319,19779.20861,31.10476931,0.61664295,16.4812632,0.853314451,8.398012732,,8.245442649,7.356096808,6.520275635
-49.28224971,-9.508061304,250,0.55966496,21267.40517,35.38551383,0.45869324,15.61222535,0.885067525,8.396287726,,8.245442649,7.390224867,6.520275635
-50.06278876,-11.94520041,195,0.05526085,16652.68907,30.69997808,0.55242246,15.81986472,0.85031185,8.41130937,,8.245442649,7.337187747,6.520275635
-48.87563141,-8.078099114,203,0.67523897,19929.19104,35.23341194,0.3811908,14.65671391,0.883939286,8.397945137,,8.245442649,6.912136873,6.520275635
-48.82769129,-9.827742872,386,0.6689778,19563.45271,32.04531075,0.46190602,15.44517127,0.86029106,8.398795801,,8.245442649,7.389770366,6.520275635
-48.17528454,-8.587045651,200,0.9708866,19832.419,31.96977251,0.42006692,19.49932495,0.859730744,8.399508091,,8.245442649,7.389770366,6.520275635
-49.24159235,-10.6366762,283,0.36917,19303.98833,32.88751088,0.48041612,16.54378356,0.866538208,8.403539854,,8.245442649,7.328936514,6.520275635
-47.89541407,-6.020723645,193,0.15939106,18971.42742,29.63697386,0.32998884,18.03088262,0.842426855,8.413291943,,8.245442649,7.561914147,6.520275635
-47.81620813,-6.462547903,354,0.7691527,18926.65292,27.67161236,0.40504506,15.88048934,0.827848486,8.399508091,,8.245442649,7.389770366,6.520275635
-48.58894144,-10.788696,364,4.70431,17827.49625,29.49683504,0.55490947,16.44847338,0.841387354,8.343162519,,8.245442649,7.223145802,6.520275635
-49.13446755,-11.98698721,277,0.7104724,17554.43997,34.84603634,0.39912844,16.87591739,0.881065869,8.397166006,,8.245442649,7.389770366,6.520275635
-49.67891576,-9.159249812,199,0.39909005,20402.0998,30.72732224,0.6150955,18.32027556,0.85051468,8.402075522,,8.245442649,7.340048006,6.520275635
-47.83987567,-8.359672332,212,1.1008102,20155.39825,33.29425526,0.41590154,20.07547743,0.869555296,8.397166006,,8.245442649,7.389770366,6.520275635
